scrutin_ref,senateur_ref,position
senat-2023-40,21095P,contre
senat-2023-40,20136B,contre
senat-2023-40,14275Y,contre
senat-2023-40,21061D,contre
senat-2023-40,01034P,contre
senat-2023-40,20026V,contre
senat-2023-40,19749K,contre
senat-2023-40,19479G,contre
senat-2023-40,20122U,contre
senat-2023-40,20058E,contre
senat-2023-40,14173T,contre
senat-2023-40,21076L,contre
senat-2023-40,19585H,contre
senat-2023-40,21032X,abstention
senat-2023-40,86034E,nonVotant
senat-2023-40,19301E,nonVotant
senat-2023-40,07004J,nonVotant
senat-2023-41,19760E,pour
senat-2023-41,19631V,pour
senat-2023-41,20112S,pour
senat-2023-41,21084L,pour
senat-2023-41,21035B,pour
senat-2023-41,20110Q,pour
senat-2023-41,20116W,pour
senat-2023-41,21048G,pour
senat-2023-41,20094J,pour
senat-2023-41,11040E,pour
senat-2023-41,08060W,pour
senat-2023-41,20088L,pour
senat-2023-41,20114U,pour
senat-2023-41,20080C,pour
senat-2023-41,21088Q,pour
senat-2023-41,21089R,pour
senat-2023-41,19758L,pour
senat-2023-41,14207L,pour
senat-2023-41,21045D,pour
senat-2023-41,20060X,pour
senat-2023-41,12028B,pour
senat-2023-41,19629C,pour
senat-2023-41,21057H,pour
senat-2023-41,20264J,pour
senat-2023-41,19295A,pour
senat-2023-41,11027H,pour
senat-2023-41,21034A,pour
senat-2023-41,19681G,pour
senat-2023-41,20070A,pour
senat-2023-41,11056N,pour
senat-2023-41,18395Y,pour
senat-2023-41,11065P,pour
senat-2023-41,21067K,pour
senat-2023-41,21041Y,pour
senat-2023-41,19251M,pour
senat-2023-41,20134Y,pour
senat-2023-41,14151M,pour
senat-2023-41,11074Q,pour
senat-2023-41,11110B,pour
senat-2023-41,21062E,pour
senat-2023-41,19647E,pour
senat-2023-41,14281W,pour
senat-2023-41,20100N,pour
senat-2023-41,08045X,pour
senat-2023-41,19695N,pour
senat-2023-41,19820Y,pour
senat-2023-41,21032X,pour
senat-2023-41,19387D,pour
senat-2023-41,19347U,pour
senat-2023-41,19565D,pour
senat-2023-41,21066J,pour
senat-2023-41,98022P,pour
senat-2023-41,21092L,pour
senat-2023-41,20072C,pour
senat-2023-41,19725B,pour
senat-2023-41,19551W,pour
senat-2023-41,21093M,pour
senat-2023-41,14121F,pour
senat-2023-41,19531S,pour
senat-2023-41,19683J,pour
senat-2023-41,14097Y,pour
senat-2023-41,14021P,pour
senat-2023-41,19489J,pour
senat-2023-41,19649G,pour
senat-2023-41,20102Q,pour
senat-2023-41,21078N,pour
senat-2023-41,18193Q,pour
senat-2023-41,18207D,pour
senat-2023-41,08012N,pour
senat-2023-41,17779H,pour
senat-2023-41,12016W,pour
senat-2023-41,20142Y,pour
senat-2023-41,21075K,pour
senat-2023-41,14001X,pour
senat-2023-41,21040X,pour
senat-2023-41,21073H,pour
senat-2023-41,20028X,pour
senat-2023-41,20018V,pour
senat-2023-41,14109K,pour
senat-2023-41,14257W,pour
senat-2023-41,18231D,pour
senat-2023-41,21037D,pour
senat-2023-41,21060C,pour
senat-2023-41,19866P,pour
senat-2023-41,20036X,pour
senat-2023-41,20030R,pour
senat-2023-41,20130U,pour
senat-2023-41,17965H,pour
senat-2023-41,14225N,pour
senat-2023-41,20082E,pour
senat-2023-41,14229S,pour
senat-2023-41,21056G,pour
senat-2023-41,21059K,pour
senat-2023-41,11045K,pour
senat-2023-41,14107H,pour
senat-2023-41,20092G,pour
senat-2023-41,19687N,pour
senat-2023-41,21079P,pour
senat-2023-41,21049H,pour
senat-2023-41,21094N,pour
senat-2023-41,20084G,pour
senat-2023-41,19669L,pour
senat-2023-41,19413M,pour
senat-2023-41,21051B,pour
senat-2023-41,20064C,pour
senat-2023-41,20046A,pour
senat-2023-41,21031W,pour
senat-2023-41,20266L,pour
senat-2023-41,21082J,pour
senat-2023-41,21030V,pour
senat-2023-41,21077M,pour
senat-2023-41,21071F,contre
senat-2023-41,14133K,contre
senat-2023-41,20032T,contre
senat-2023-41,21042A,contre
senat-2023-41,14189C,contre
senat-2023-41,20076G,contre
senat-2023-41,19707Y,contre
senat-2023-41,05008E,contre
senat-2023-41,19667J,contre
senat-2023-41,20024T,contre
senat-2023-41,20022R,contre
senat-2023-41,19954N,contre
senat-2023-41,19575F,contre
senat-2023-41,14030Q,contre
senat-2023-41,21043B,contre
senat-2023-41,17367Q,contre
senat-2023-41,20086J,contre
senat-2023-41,21050A,contre
senat-2023-41,19367Y,contre
senat-2023-41,14069U,contre
senat-2023-41,20042V,contre
senat-2023-41,14089Y,contre
senat-2023-41,20078J,contre
senat-2023-41,20138D,contre
senat-2023-41,14105F,contre
senat-2023-41,19747H,contre
senat-2023-41,21046E,contre
senat-2023-41,19383Y,contre
senat-2023-41,17737W,contre
senat-2023-41,21052C,contre
senat-2023-41,19621T,contre
senat-2023-41,21063F,contre
senat-2023-41,04047H,contre
senat-2023-41,19782L,contre
senat-2023-41,20090E,contre
senat-2023-41,21096Q,contre
senat-2023-41,20104S,contre
senat-2023-41,14255U,contre
senat-2023-41,21083K,contre
senat-2023-41,04042C,contre
senat-2023-41,14053L,contre
senat-2023-41,14083S,contre
senat-2023-41,11053K,contre
senat-2023-41,19545Y,contre
senat-2023-41,21090J,contre
senat-2023-41,19721W,contre
senat-2023-41,19057M,contre
senat-2023-41,14329V,contre
senat-2023-41,14038Y,contre
senat-2023-41,14195A,contre
senat-2023-41,08028W,contre
senat-2023-41,20144B,contre
senat-2023-41,21065H,contre
senat-2023-41,18083K,contre
senat-2023-41,19701S,contre
senat-2023-41,14267Y,contre
senat-2023-41,21072G,contre
senat-2023-41,11115U,contre
senat-2023-41,14357A,contre
senat-2023-41,19693L,contre
senat-2023-41,14259Y,contre
senat-2023-41,04008A,contre
senat-2023-41,11070L,contre
senat-2023-41,14327T,contre
senat-2023-41,20140W,contre
senat-2023-41,17229F,contre
senat-2023-41,14217N,contre
senat-2023-41,20248J,contre
senat-2023-41,15197G,contre
senat-2023-41,14215L,contre
senat-2023-41,14042U,contre
senat-2023-41,20124W,contre
senat-2023-41,20040T,contre
senat-2023-41,07033P,contre
senat-2023-41,20074E,contre
senat-2023-41,19507S,contre
senat-2023-41,14249W,contre
senat-2023-41,21074J,contre
senat-2023-41,14187A,contre
senat-2023-41,19673G,contre
senat-2023-41,21091K,contre
senat-2023-41,21086N,contre
senat-2023-41,20038A,contre
senat-2023-41,19111A,contre
senat-2023-41,17023S,contre
senat-2023-41,21033Y,contre
senat-2023-41,08018U,contre
senat-2023-41,20286Q,contre
senat-2023-41,20172F,contre
senat-2023-41,14231L,contre
senat-2023-41,20120S,contre
senat-2023-41,14355X,contre
senat-2023-41,20180F,contre
senat-2023-41,08056B,contre
senat-2023-41,14211G,contre
senat-2023-41,14033T,contre
senat-2023-41,14123H,contre
senat-2023-41,14026U,contre
senat-2023-41,20068G,contre
senat-2023-41,11064N,contre
senat-2023-41,19691J,contre
senat-2023-41,20106U,contre
senat-2023-41,20128B,contre
senat-2023-41,19569H,contre
senat-2023-41,14179A,contre
senat-2023-41,19685L,contre
senat-2023-41,20048C,contre
senat-2023-41,21085M,contre
senat-2023-41,08069G,contre
senat-2023-41,19399H,contre
senat-2023-41,11048N,contre
senat-2023-41,19591F,contre
senat-2023-41,14213J,contre
senat-2023-41,20066E,contre
senat-2023-41,20034V,contre
senat-2023-41,21044C,contre
senat-2023-41,20056C,contre
senat-2023-41,19447X,contre
senat-2023-41,95041E,contre
senat-2023-41,99004R,contre
senat-2023-41,14073Q,contre
senat-2023-41,21081H,contre
senat-2023-41,20126Y,contre
senat-2023-41,20016T,contre
senat-2023-41,19735D,contre
senat-2023-41,19611R,contre
senat-2023-41,07029T,contre
senat-2023-41,19723Y,contre
senat-2023-41,19699S,contre
senat-2023-41,08015R,contre
senat-2023-41,19711U,contre
senat-2023-41,08010L,contre
senat-2023-41,08034U,contre
senat-2023-41,19709B,contre
senat-2023-41,14037X,contre
senat-2023-41,21087P,contre
senat-2023-41,19729F,contre
senat-2023-41,20108W,contre
senat-2023-41,20052X,contre
senat-2023-41,19697Q,contre
senat-2023-41,14205J,contre
senat-2023-41,14219Q,contre
senat-2023-41,14059S,contre
senat-2023-41,21054E,contre
senat-2023-41,19657G,contre
senat-2023-41,14251Q,contre
senat-2023-41,14031R,contre
senat-2023-41,14111D,contre
senat-2023-41,11085T,contre
senat-2023-41,19826F,contre
senat-2023-41,21058J,contre
senat-2023-41,08009T,contre
senat-2023-41,14221J,contre
senat-2023-41,20252E,contre
senat-2023-41,19563B,contre
senat-2023-41,14147R,contre
senat-2023-41,21080G,contre
senat-2023-41,14223L,contre
senat-2023-41,04092N,contre
senat-2023-41,19335Q,contre
senat-2023-41,11072N,contre
senat-2023-41,08011M,contre
senat-2023-41,04070G,contre
senat-2023-41,14071N,contre
senat-2023-41,20096L,contre
senat-2023-41,21097R,contre
senat-2023-41,21029D,contre
senat-2023-41,21039F,contre
senat-2023-41,14169X,contre
senat-2023-41,19768N,contre
senat-2023-41,14253S,contre
senat-2023-41,19331L,contre
senat-2023-41,19573D,contre
senat-2023-41,14191V,contre
senat-2023-41,20050V,contre
senat-2023-41,08073C,contre
senat-2023-41,08061X,contre
senat-2023-41,08047A,contre
senat-2023-41,21055F,contre
senat-2023-41,14237S,contre
senat-2023-41,21047F,contre
senat-2023-41,14193X,contre
senat-2023-41,19745F,contre
senat-2023-41,20148F,contre
senat-2023-41,20146D,contre
senat-2023-41,19533U,contre
senat-2023-41,21053D,contre
senat-2023-41,20118Y,contre
senat-2023-41,05012A,contre
senat-2023-41,11090Q,contre
senat-2023-41,19679N,contre
senat-2023-41,19349W,contre
senat-2023-41,14331P,contre
senat-2023-41,14055N,contre
senat-2023-41,10015M,contre
senat-2023-41,19705W,contre
senat-2023-41,04033B,contre
senat-2023-41,21068L,contre
senat-2023-41,21038E,contre
senat-2023-41,19798U,contre
senat-2023-41,20054A,contre
senat-2023-41,21070E,contre
senat-2023-41,20150Y,contre
senat-2023-41,20020P,contre
senat-2023-41,21064G,contre
senat-2023-41,21036C,contre
senat-2023-41,19619A,contre
senat-2023-41,19421M,contre
senat-2023-41,20044X,contre
senat-2023-41,11043H,contre
senat-2023-41,20098N,contre
senat-2023-41,04045F,contre
senat-2023-41,01058X,contre
senat-2023-41,19703U,contre
senat-2023-41,19713W,contre
senat-2023-41,20062A,contre
senat-2023-41,21069M,contre
senat-2023-41,21095P,contre
senat-2023-41,20136B,contre
senat-2023-41,14275Y,contre
senat-2023-41,19301E,contre
senat-2023-41,21061D,contre
senat-2023-41,01034P,contre
senat-2023-41,20026V,contre
senat-2023-41,19749K,contre
senat-2023-41,19479G,contre
senat-2023-41,20122U,contre
senat-2023-41,20058E,contre
senat-2023-41,14173T,contre
senat-2023-41,21076L,contre
senat-2023-41,19585H,contre
senat-2023-41,19719D,abstention
senat-2023-41,20132W,abstention
senat-2023-41,19553Y,abstention
senat-2023-41,86034E,nonVotant
senat-2023-41,19593H,nonVotant
senat-2023-41,07004J,nonVotant
senat-2023-42,19760E,pour
senat-2023-42,20112S,pour
senat-2023-42,21084L,pour
senat-2023-42,20110Q,pour
senat-2023-42,21048G,pour
senat-2023-42,11040E,pour
senat-2023-42,21088Q,pour
senat-2023-42,19758L,pour
senat-2023-42,21034A,pour
senat-2023-42,19681G,pour
senat-2023-42,11056N,pour
senat-2023-42,11065P,pour
senat-2023-42,20134Y,pour
senat-2023-42,20100N,pour
senat-2023-42,19695N,pour
senat-2023-42,19347U,pour
senat-2023-42,19565D,pour
senat-2023-42,21092L,pour
senat-2023-42,21093M,pour
senat-2023-42,20102Q,pour
senat-2023-42,20142Y,pour
senat-2023-42,21075K,pour
senat-2023-42,21073H,pour
senat-2023-42,21037D,pour
senat-2023-42,19593H,pour
senat-2023-42,20036X,pour
senat-2023-42,20130U,pour
senat-2023-42,20092G,pour
senat-2023-42,19687N,pour
senat-2023-42,21079P,pour
senat-2023-42,21049H,pour
senat-2023-42,21094N,pour
senat-2023-42,20046A,pour
senat-2023-42,20266L,pour
senat-2023-42,21030V,pour
senat-2023-42,21071F,contre
senat-2023-42,14133K,contre
senat-2023-42,20032T,contre
senat-2023-42,21042A,contre
senat-2023-42,14189C,contre
senat-2023-42,20076G,contre
senat-2023-42,19707Y,contre
senat-2023-42,05008E,contre
senat-2023-42,19667J,contre
senat-2023-42,20024T,contre
senat-2023-42,20022R,contre
senat-2023-42,19954N,contre
senat-2023-42,19575F,contre
senat-2023-42,20116W,contre
senat-2023-42,14030Q,contre
senat-2023-42,21043B,contre
senat-2023-42,17367Q,contre
senat-2023-42,20086J,contre
senat-2023-42,21050A,contre
senat-2023-42,19367Y,contre
senat-2023-42,14069U,contre
senat-2023-42,20042V,contre
senat-2023-42,14089Y,contre
senat-2023-42,20078J,contre
senat-2023-42,20138D,contre
senat-2023-42,14105F,contre
senat-2023-42,19747H,contre
senat-2023-42,21046E,contre
senat-2023-42,19383Y,contre
senat-2023-42,17737W,contre
senat-2023-42,21052C,contre
senat-2023-42,19621T,contre
senat-2023-42,21063F,contre
senat-2023-42,04047H,contre
senat-2023-42,19782L,contre
senat-2023-42,20090E,contre
senat-2023-42,21096Q,contre
senat-2023-42,14207L,contre
senat-2023-42,20104S,contre
senat-2023-42,14255U,contre
senat-2023-42,21083K,contre
senat-2023-42,04042C,contre
senat-2023-42,14053L,contre
senat-2023-42,14083S,contre
senat-2023-42,11053K,contre
senat-2023-42,19545Y,contre
senat-2023-42,19629C,contre
senat-2023-42,21090J,contre
senat-2023-42,19721W,contre
senat-2023-42,19057M,contre
senat-2023-42,14329V,contre
senat-2023-42,14038Y,contre
senat-2023-42,14195A,contre
senat-2023-42,08028W,contre
senat-2023-42,20144B,contre
senat-2023-42,21065H,contre
senat-2023-42,18083K,contre
senat-2023-42,19701S,contre
senat-2023-42,14267Y,contre
senat-2023-42,21072G,contre
senat-2023-42,11115U,contre
senat-2023-42,14357A,contre
senat-2023-42,19693L,contre
senat-2023-42,14259Y,contre
senat-2023-42,21041Y,contre
senat-2023-42,04008A,contre
senat-2023-42,11070L,contre
senat-2023-42,19719D,contre
senat-2023-42,14327T,contre
senat-2023-42,20140W,contre
senat-2023-42,17229F,contre
senat-2023-42,14217N,contre
senat-2023-42,20248J,contre
senat-2023-42,15197G,contre
senat-2023-42,14215L,contre
senat-2023-42,14042U,contre
senat-2023-42,20124W,contre
senat-2023-42,20040T,contre
senat-2023-42,07033P,contre
senat-2023-42,20074E,contre
senat-2023-42,19507S,contre
senat-2023-42,14249W,contre
senat-2023-42,14187A,contre
senat-2023-42,19673G,contre
senat-2023-42,21091K,contre
senat-2023-42,21086N,contre
senat-2023-42,20038A,contre
senat-2023-42,20132W,contre
senat-2023-42,19111A,contre
senat-2023-42,17023S,contre
senat-2023-42,21033Y,contre
senat-2023-42,08018U,contre
senat-2023-42,20286Q,contre
senat-2023-42,20172F,contre
senat-2023-42,14231L,contre
senat-2023-42,20120S,contre
senat-2023-42,14355X,contre
senat-2023-42,21032X,contre
senat-2023-42,19387D,contre
senat-2023-42,20180F,contre
senat-2023-42,07004J,contre
senat-2023-42,08056B,contre
senat-2023-42,14211G,contre
senat-2023-42,14033T,contre
senat-2023-42,14123H,contre
senat-2023-42,21066J,contre
senat-2023-42,14026U,contre
senat-2023-42,20068G,contre
senat-2023-42,98022P,contre
senat-2023-42,11064N,contre
senat-2023-42,19691J,contre
senat-2023-42,19553Y,contre
senat-2023-42,20072C,contre
senat-2023-42,20106U,contre
senat-2023-42,20128B,contre
senat-2023-42,19569H,contre
senat-2023-42,14179A,contre
senat-2023-42,19685L,contre
senat-2023-42,20048C,contre
senat-2023-42,08069G,contre
senat-2023-42,19399H,contre
senat-2023-42,11048N,contre
senat-2023-42,19591F,contre
senat-2023-42,14213J,contre
senat-2023-42,20066E,contre
senat-2023-42,20034V,contre
senat-2023-42,21044C,contre
senat-2023-42,20056C,contre
senat-2023-42,19447X,contre
senat-2023-42,95041E,contre
senat-2023-42,99004R,contre
senat-2023-42,14073Q,contre
senat-2023-42,21081H,contre
senat-2023-42,20126Y,contre
senat-2023-42,20016T,contre
senat-2023-42,19735D,contre
senat-2023-42,19611R,contre
senat-2023-42,07029T,contre
senat-2023-42,21078N,contre
senat-2023-42,19723Y,contre
senat-2023-42,19699S,contre
senat-2023-42,08015R,contre
senat-2023-42,19711U,contre
senat-2023-42,08010L,contre
senat-2023-42,08034U,contre
senat-2023-42,19709B,contre
senat-2023-42,14037X,contre
senat-2023-42,21087P,contre
senat-2023-42,19729F,contre
senat-2023-42,20108W,contre
senat-2023-42,20052X,contre
senat-2023-42,19697Q,contre
senat-2023-42,14205J,contre
senat-2023-42,14219Q,contre
senat-2023-42,14059S,contre
senat-2023-42,21054E,contre
senat-2023-42,19657G,contre
senat-2023-42,14251Q,contre
senat-2023-42,14031R,contre
senat-2023-42,11085T,contre
senat-2023-42,19826F,contre
senat-2023-42,21058J,contre
senat-2023-42,21040X,contre
senat-2023-42,08009T,contre
senat-2023-42,14221J,contre
senat-2023-42,20252E,contre
senat-2023-42,19563B,contre
senat-2023-42,14147R,contre
senat-2023-42,21080G,contre
senat-2023-42,14223L,contre
senat-2023-42,04092N,contre
senat-2023-42,19335Q,contre
senat-2023-42,11072N,contre
senat-2023-42,08011M,contre
senat-2023-42,04070G,contre
senat-2023-42,14071N,contre
senat-2023-42,20096L,contre
senat-2023-42,21097R,contre
senat-2023-42,21029D,contre
senat-2023-42,21039F,contre
senat-2023-42,14169X,contre
senat-2023-42,19768N,contre
senat-2023-42,14253S,contre
senat-2023-42,19331L,contre
senat-2023-42,19573D,contre
senat-2023-42,19866P,contre
senat-2023-42,14191V,contre
senat-2023-42,20050V,contre
senat-2023-42,08073C,contre
senat-2023-42,08061X,contre
senat-2023-42,08047A,contre
senat-2023-42,21055F,contre
senat-2023-42,14237S,contre
senat-2023-42,21047F,contre
senat-2023-42,14193X,contre
senat-2023-42,19745F,contre
senat-2023-42,20148F,contre
senat-2023-42,20146D,contre
senat-2023-42,19533U,contre
senat-2023-42,21053D,contre
senat-2023-42,20118Y,contre
senat-2023-42,05012A,contre
senat-2023-42,11090Q,contre
senat-2023-42,19679N,contre
senat-2023-42,19349W,contre
senat-2023-42,14331P,contre
senat-2023-42,10015M,contre
senat-2023-42,19705W,contre
senat-2023-42,04033B,contre
senat-2023-42,21068L,contre
senat-2023-42,21038E,contre
senat-2023-42,19798U,contre
senat-2023-42,20054A,contre
senat-2023-42,21070E,contre
senat-2023-42,20150Y,contre
senat-2023-42,20020P,contre
senat-2023-42,21064G,contre
senat-2023-42,14107H,contre
senat-2023-42,21036C,contre
senat-2023-42,19619A,contre
senat-2023-42,19421M,contre
senat-2023-42,20044X,contre
senat-2023-42,11043H,contre
senat-2023-42,20098N,contre
senat-2023-42,04045F,contre
senat-2023-42,01058X,contre
senat-2023-42,19703U,contre
senat-2023-42,19713W,contre
senat-2023-42,20062A,contre
senat-2023-42,21095P,contre
senat-2023-42,20136B,contre
senat-2023-42,14275Y,contre
senat-2023-42,19301E,contre
senat-2023-42,21061D,contre
senat-2023-42,01034P,contre
senat-2023-42,20026V,contre
senat-2023-42,19749K,contre
senat-2023-42,19479G,contre
senat-2023-42,20122U,contre
senat-2023-42,20058E,contre
senat-2023-42,14173T,contre
senat-2023-42,21076L,contre
senat-2023-42,19585H,contre
senat-2023-42,19631V,abstention
senat-2023-42,21035B,abstention
senat-2023-42,20094J,abstention
senat-2023-42,08060W,abstention
senat-2023-42,20088L,abstention
senat-2023-42,20114U,abstention
senat-2023-42,20080C,abstention
senat-2023-42,21089R,abstention
senat-2023-42,21045D,abstention
senat-2023-42,20060X,abstention
senat-2023-42,12028B,abstention
senat-2023-42,21057H,abstention
senat-2023-42,20264J,abstention
senat-2023-42,19295A,abstention
senat-2023-42,11027H,abstention
senat-2023-42,20070A,abstention
senat-2023-42,18395Y,abstention
senat-2023-42,21067K,abstention
senat-2023-42,19251M,abstention
senat-2023-42,14151M,abstention
senat-2023-42,11074Q,abstention
senat-2023-42,11110B,abstention
senat-2023-42,21062E,abstention
senat-2023-42,19647E,abstention
senat-2023-42,14281W,abstention
senat-2023-42,08045X,abstention
senat-2023-42,19820Y,abstention
senat-2023-42,19725B,abstention
senat-2023-42,19551W,abstention
senat-2023-42,14121F,abstention
senat-2023-42,19531S,abstention
senat-2023-42,19683J,abstention
senat-2023-42,14097Y,abstention
senat-2023-42,14021P,abstention
senat-2023-42,19489J,abstention
senat-2023-42,19649G,abstention
senat-2023-42,18193Q,abstention
senat-2023-42,18207D,abstention
senat-2023-42,08012N,abstention
senat-2023-42,17779H,abstention
senat-2023-42,12016W,abstention
senat-2023-42,14001X,abstention
senat-2023-42,20028X,abstention
senat-2023-42,20018V,abstention
senat-2023-42,14109K,abstention
senat-2023-42,14257W,abstention
senat-2023-42,18231D,abstention
senat-2023-42,21060C,abstention
senat-2023-42,20030R,abstention
senat-2023-42,17965H,abstention
senat-2023-42,14225N,abstention
senat-2023-42,20082E,abstention
senat-2023-42,14229S,abstention
senat-2023-42,21056G,abstention
senat-2023-42,21059K,abstention
senat-2023-42,11045K,abstention
senat-2023-42,20084G,abstention
senat-2023-42,19669L,abstention
senat-2023-42,19413M,abstention
senat-2023-42,21051B,abstention
senat-2023-42,20064C,abstention
